id,symbol,signal_type,would_have_opened,actual_blocked_by,linked_auto_short_id,linked_canceled_signal_id,entry_price,signal_price,entry_ts,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,triggered_count,status,close_reason,exit_price,exit_ts,pnl_pct,ml_label,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_cvd_divergence,f_liquidation_cascade,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,realized_vol_1h,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
420,CHIPUSDT,early_warning,False,trend_filter_blocked,,1669,0.06075,0.06075,2026-05-03T07:08:01.437165+00:00,10,10.0,10.0,0.060142499999999995,0.0613575,46.0,46.0,7,closed,tp_hit,0.06012,2026-05-03T07:13:12.424853+00:00,10.0,1,73.3200984363183,15.0,85.39835924123355,0.7629861400898345,0.0,0.5599739329044519,69.0,-0.13908073103953228,9.0,-8.866392488461157,0.016505735743164354,0.0,0.5000000000001735,0.0,-0.0,0.7194783831072766,0.0,0.5794701986754903,2.56237356709373,0.016505735743164354,-8.866392488461157,0.11067940330643375,-0.17534689161849154,-0.00072034,-0.16653574783920305,-0.3,,,,,,,,,,,,,,,,,,,,,
421,LDOUSDT,overheated,False,score_dropped,,1670,0.367,0.367,2026-05-03T07:08:20.299539+00:00,10,10.0,10.0,0.36333,0.37067,46.22833916069022,46.22833916069022,6,open,,,,,,59.64280422968285,4.0,67.4801876410972,0.21030975127025914,2.390952859884851,0.0,9.0,-0.06008690852393552,0.0,-1.6186590675985986,0.027273966998512065,0.0,0.0,0.0001,1.0,0.5018330605565012,0.0,0.02727768685216708,0.4653709280043743,0.027273966998512065,-1.6186590675985986,0.06866111227893246,-0.17534689161849154,0.0001,0.03400480095146796,-1.0,,,,,,,,,,,,,,,,,,,,,
422,FHEUSDT,overheated,False,score_dropped,,1671,0.02304,0.02304,2026-05-03T07:08:20.423779+00:00,10,10.0,10.0,0.022809600000000003,0.0232704,51.365792680487274,51.365792680487274,6,closed,tp_hit,0.02266,2026-05-03T07:12:42.415813+00:00,10.0,1,63.782174487756286,25.0,71.97512242245345,1.71587551844161,1.9113409505702936,0.0,7.0,0.02263474955040229,2.0,20.198455225068418,0.1737619461338047,0.0,0.12499999999999457,5e-05,1.0,0.7423529411764707,0.0,1.4563106796116525,3.8826185101580117,0.1737619461338047,20.198455225068418,0.47069727584609766,-0.17534689161849154,5e-05,0.7268961115333736,-0.3,,,,,,,,,,,,,,,,,,,,,
423,FARTCOINUSDT,early_warning,False,already_open,,1672,0.20411,0.20411,2026-05-03T07:08:23.176491+00:00,10,10.0,10.0,0.20206890000000002,0.2061511,46.013559971448345,46.013559971448345,6,closed,tp_hit,0.20203,2026-05-03T10:50:55.473335+00:00,10.0,1,56.11818991285635,18.0,70.58254093376503,0.23301364013387288,0.0,0.0,20.0,-0.06980649379564452,2.0,-28.294921880158164,0.004900639533450416,0.0,0.5000000000006939,5e-05,1.0,0.6727189042216951,0.0,0.07845060063742154,0.1275510204081683,0.004900639533450416,-28.294921880158164,0.09132545640890402,-0.17534689161849154,5e-05,0.6005987692953599,-1.0,,,,,,,,,,,,,,,,,,,,,
424,FARTCOINUSDT,early_warning,False,duplicate,,,0.20411,0.20411,2026-05-03T07:08:23.184114+00:00,10,10.0,10.0,0.20206890000000002,0.2061511,46.013559971448345,46.013559971448345,6,closed,tp_hit,0.20203,2026-05-03T10:50:55.484702+00:00,10.0,1,56.11818991285635,18.0,70.58254093376503,0.23301364013387288,0.0,0.0,20.0,-0.06980649379564452,2.0,-28.294921880158164,0.004900639533450416,0.0,0.5000000000006939,5e-05,1.0,0.6727189042216951,0.0,0.07845060063742154,0.1275510204081683,0.004900639533450416,-28.294921880158164,0.09132545640890402,-0.17534689161849154,5e-05,0.6005987692953599,-1.0,,,,,,,,,,,,,,,,,,,,,
425,ARBUSDT,overheated,False,score_dropped,,1673,0.11918,0.11918,2026-05-03T07:11:32.840313+00:00,10,10.0,10.0,0.11798819999999999,0.1203718,49.46791849528966,49.46791849528966,7,closed,tp_hit,0.11784,2026-05-03T11:01:25.929894+00:00,10.0,1,63.25362784360516,14.0,69.26617114746738,0.19249587245466349,1.5105986446417814,0.0,13.0,0.038606226902685996,2.0,-1.0388613527988757,0.008391021606877385,0.0,0.666666666666975,0.0001,1.0,0.6281408609116009,0.0,0.058769204936613736,0.7609063239770021,0.008391021606877385,-1.0388613527988757,0.06349990619134173,-0.17534689161849154,0.0001,0.013836998098575522,1.0,,,,,,,,,,,,,,,,,,,,,
426,WLFIUSDT,overheated,False,score_dropped,,1674,0.057,0.057,2026-05-03T07:13:08.994719+00:00,10,10.0,10.0,0.05643,0.05757,46.1335736600056,46.1335736600056,8,closed,tp_hit,0.0564,2026-05-03T07:31:43.736269+00:00,10.0,1,62.750663035321665,37.0,63.66851524879363,0.42496239961059756,1.6086323980567825,0.0,18.0,-0.05624275548886902,0.0,1.9955943655305244,0.017542320849041528,0.0,5.999999999997918,0.0,1.0,0.7164610287893104,0.0,0.26385224274407093,1.7142857142857064,0.017542320849041528,1.9955943655305244,0.17525319923451232,-0.17534689161849154,-1.387e-05,0.003429300814329448,1.0,,,,,,,,,,,,,,,,,,,,,
427,KNCUSDT,overheated,False,score_dropped,,1675,0.17512,0.17512,2026-05-03T07:14:46.287754+00:00,10,10.0,10.0,0.1733688,0.1768712,48.05122084705118,48.05122084705118,7,closed,sl_hit,0.17695,2026-05-03T07:21:12.803918+00:00,-10.0,0,61.130563406174545,18.0,73.03630317089599,1.1418909762988765,1.4664463124835625,0.0,13.0,0.10541162102516935,6.0,-14.024616763636391,0.028542885685739684,0.0,0.3148148148148139,0.0,1.0,0.509578020802,0.0,1.0703540847026258,2.3123756000468383,0.028542885685739684,-14.024616763636391,0.21287400238559334,-0.17534689161849154,-0.00642854,0.05487020297432136,-1.0,,,,,,,,,,,,,,,,,,,,,
428,BRUSDT,early_warning,False,score_dropped,,1676,0.22544,0.22544,2026-05-03T07:21:42.048576+00:00,10,10.0,10.0,0.2231856,0.2276944,45.94919367266897,45.94919367266897,7,closed,sl_hit,0.22869,2026-05-03T07:23:42.922793+00:00,-10.0,0,72.6035489453868,76.0,68.10042825929901,1.8794155902374439,0.0,0.0,24.0,-0.4727705941190844,0.0,-48.100985294199674,0.10196617383015105,0.0,2.8709677419354462,0.0009041,-0.0,0.38046647230320696,13905098.9936,0.0,9.329318634354804,0.10196617383015105,-48.100985294199674,0.7071359500110753,-0.07636834059769454,0.0009041,0.7759325902013138,-1.0,,,,,,,,,,,,,,,,,,,,,
429,KAVAUSDT,overheated,False,score_dropped,,1677,0.0638,0.0638,2026-05-03T07:22:03.761481+00:00,10,10.0,10.0,0.063162,0.064438,45.18448566415906,45.18448566415906,6,closed,tp_hit,0.06315,2026-05-03T08:11:16.052399+00:00,10.0,1,66.84111440237774,7.0,65.49290423126558,0.3084441251020234,2.445697642765594,0.0,3.0,0.13810489603545803,1.0,-52.27838857274134,0.06266645777847152,0.0,0.0,0.0,1.0,0.31894736842105265,0.0,0.2985074626865604,1.222804510084178,0.06266645777847152,-52.27838857274134,0.17546006767935116,-0.07636834059769454,-0.00179638,-0.017006210391210228,-1.0,,,,,,,,,,,,,,,,,,,,,
430,PENGUUSDT,early_warning,False,already_open,,1678,0.009716,0.009716,2026-05-03T07:22:59.655640+00:00,10,10.0,10.0,0.00961884,0.009813160000000001,46.43069460232652,46.43069460232652,8,closed,sl_hit,0.009816,2026-05-03T07:31:13.693028+00:00,-10.0,0,65.40391137015767,13.0,75.22330591915357,0.3112655314495567,0.0,0.4708770112572344,87.0,0.0016211337941347687,5.0,1.1619969294249575,0.01029283104318872,0.0,0.5999999999999306,0.0,-1.0,0.7618228510514377,0.0,0.0,1.0929530550640256,0.01029283104318872,1.1619969294249575,0.1035234772714362,-0.07636834059769454,-8.34e-06,0.6170132944854728,1.0,,,,,,,,,,,,,,,,,,,,,
431,PENGUUSDT,early_warning,False,duplicate,,,0.009716,0.009716,2026-05-03T07:22:59.662769+00:00,10,10.0,10.0,0.00961884,0.009813160000000001,46.43069460232652,46.43069460232652,8,closed,sl_hit,0.009816,2026-05-03T07:31:13.700591+00:00,-10.0,0,65.40391137015767,13.0,75.22330591915357,0.3112655314495567,0.0,0.4708770112572344,87.0,0.0016211337941347687,5.0,1.1619969294249575,0.01029283104318872,0.0,0.5999999999999306,0.0,-1.0,0.7618228510514377,0.0,0.0,1.0929530550640256,0.01029283104318872,1.1619969294249575,0.1035234772714362,-0.07636834059769454,-8.34e-06,0.6170132944854728,1.0,,,,,,,,,,,,,,,,,,,,,
432,LUNA2USDT,overheated,False,score_dropped,,1679,0.07082,0.07082,2026-05-03T07:25:06.501973+00:00,10,10.0,10.0,0.07011179999999999,0.0715282,45.193603391416275,45.193603391416275,6,closed,sl_hit,0.0717,2026-05-03T08:04:45.529765+00:00,-10.0,0,56.09224416376558,17.0,67.63115170231382,0.5396930982242362,1.9905838421621742,0.0,4.0,0.27428880112016285,1.0,-58.12111619159409,0.014115322182223338,0.0,0.0,8.951e-05,1.0,0.3439024390243902,0.0,0.6247337782195029,0.4393424036281246,0.014115322182223338,-58.12111619159409,0.16395147032643403,-0.07636834059769454,8.951e-05,0.061602475028568804,-0.3,,,,,,,,,,,,,,,,,,,,,
433,GENIUSUSDT,early_warning,False,score_dropped,,1680,0.5683,0.5683,2026-05-03T07:25:17.939111+00:00,10,10.0,10.0,0.562617,0.573983,46.87044408068715,46.87044408068715,6,closed,tp_hit,0.5619,2026-05-03T07:30:43.669249+00:00,10.0,1,53.943504913732326,25.0,58.08602784404131,0.0,1.741747978867949,0.0,12.0,-0.2656958341928814,0.0,0.0,0.05251641137855001,0.0,1.3076923076921698,0.00060779,1.0,0.7923076923076924,0.0,0.01750700280111852,0.0,0.05251641137855001,0.0,0.24691464276507946,-0.07636834059769454,0.00060779,0.5099462935881157,-1.0,,,,,,,,,,,,,,,,,,,,,
434,1000LUNCUSDT,early_warning,False,score_dropped,,1681,0.08623,0.08623,2026-05-03T07:25:39.879370+00:00,10,10.0,10.0,0.0853677,0.0870923,46.84797365660472,46.84797365660472,7,closed,tp_hit,0.08525,2026-05-03T07:40:44.157655+00:00,10.0,1,65.466072859845,47.0,67.70565104707336,0.5666207129181265,0.0,0.0,49.0,-0.17697512427161252,0.0,-39.88482049948037,0.011638056444585395,0.0,0.5000000000000578,0.0001,1.0,0.38919963203317676,26319255.7717,0.11640088464672665,3.398991112178716,0.011638056444585395,-39.88482049948037,0.29320990793409046,-0.07636834059769454,0.0001,1.0664086495954315,-0.3,,,,,,,,,,,,,,,,,,,,,
435,SOONUSDT,overheated,False,score_dropped,,1682,0.17317,0.17317,2026-05-03T07:25:50.641313+00:00,10,10.0,10.0,0.1714383,0.1749017,45.01596957018041,45.01596957018041,6,closed,sl_hit,0.17537,2026-05-03T07:27:43.113487+00:00,-10.0,0,56.15032492816636,13.0,71.33263484123027,0.28127454430737486,13.016559883813716,0.681487001360346,53.0,0.48818102424308607,1.0,-3.751773110544152,0.0057635226650586445,0.0,0.04545454545455979,5e-05,-0.0,0.7864864864864864,0.0,1.413964358749638,0.6667446484969015,0.0057635226650586445,-3.751773110544152,0.1078908247074272,-0.07636834059769454,5e-05,-0.09191242856706504,-1.0,,,,,,,,,,,,,,,,,,,,,
436,LITUSDT,overheated,False,score_dropped,,1683,0.9167,0.9167,2026-05-03T07:27:05.434534+00:00,10,10.0,10.0,0.9075329999999999,0.925867,45.33865208274332,45.33865208274332,6,closed,sl_hit,0.9283,2026-05-03T11:44:57.838710+00:00,-10.0,0,61.44958739282386,9.0,67.00285547107791,0.024412286424960763,9.306593716168678,0.5081957913517502,35.0,-0.3189406002740324,0.0,9.607934427628614,0.021822149481721547,0.0,0.8124999999999566,5e-05,-0.0,0.7285714285714286,0.0,0.5485463521667586,0.9694833094634824,0.021822149481721547,9.607934427628614,0.11579093638892368,-0.07636834059769454,5e-05,-0.009380628666089276,-1.0,,,,,,,,,,,,,,,,,,,,,
437,SOONUSDT,early_warning,False,score_dropped,,1684,0.17522,0.17522,2026-05-03T07:28:13.041380+00:00,10,10.0,10.0,0.17346779999999998,0.1769722,49.33983252174483,49.33983252174483,7,closed,tp_hit,0.17344,2026-05-03T08:00:15.319146+00:00,10.0,1,72.28639913855272,17.0,86.84075725259541,0.8803597980699289,0.35201731977714656,0.6510205003330897,67.0,0.3679665043489667,3.0,-52.47500009522918,0.00572164211127578,0.0,0.24074074074075075,5e-05,-0.0,0.7162162162162162,0.0,1.9964973730297597,2.0417714854033773,0.00572164211127578,-52.47500009522918,0.16116789340722062,-0.07636834059769454,5e-05,-0.09191242856706504,-1.0,,,,,,,,,,,,,,,,,,,,,
438,HBARUSDT,overheated,False,score_dropped,,1685,0.08806,0.08806,2026-05-03T07:28:52.216024+00:00,10,10.0,10.0,0.0871794,0.0889406,46.61406532328755,46.61406532328755,6,open,,,,,,61.419617489642846,9.0,63.83631313310643,0.028965759139891956,9.171343441342431,0.3604851700547139,50.0,-0.027285649657908813,0.0,-0.18905580049618925,0.01135524896382913,0.0,0.0,0.0,-0.0,0.7135550380552106,0.0,0.0568117259402278,0.47923322683706493,0.01135524896382913,-0.18905580049618925,0.03461405892056934,-0.07636834059769454,-2.01e-05,0.37647276338023744,-1.0,,,,,,,,,,,,,,,,,,,,,
439,PIPPINUSDT,early_warning,False,already_open,,1686,0.02575,0.02575,2026-05-03T07:32:28.369239+00:00,10,10.0,10.0,0.025492499999999998,0.0260075,45.05147704711693,45.05147704711693,5,closed,sl_hit,0.02603,2026-05-03T08:40:47.966408+00:00,-10.0,0,57.789774017258146,13.0,58.33927112906333,0.056555691503344434,4.106974107102671,0.0,14.0,0.06218725466486768,1.0,0.3270178147743765,0.0388424936880932,0.0,0.0,0.00052303,1.0,0.7324324324324325,0.0,0.038850038850037266,0.3901677721420187,0.0388424936880932,0.3270178147743765,0.08204333748878888,-0.0758000155683645,0.00052303,0.054253904553540136,-1.0,,,,,,,,,,,,,,,,,,,,,
440,PIPPINUSDT,early_warning,False,duplicate,,,0.02575,0.02575,2026-05-03T07:32:28.375964+00:00,10,10.0,10.0,0.025492499999999998,0.0260075,45.05147704711693,45.05147704711693,5,closed,sl_hit,0.02603,2026-05-03T08:40:47.974980+00:00,-10.0,0,57.789774017258146,13.0,58.33927112906333,0.056555691503344434,4.106974107102671,0.0,14.0,0.06218725466486768,1.0,0.3270178147743765,0.0388424936880932,0.0,0.0,0.00052303,1.0,0.7324324324324325,0.0,0.038850038850037266,0.3901677721420187,0.0388424936880932,0.3270178147743765,0.08204333748878888,-0.0758000155683645,0.00052303,0.054253904553540136,-1.0,,,,,,,,,,,,,,,,,,,,,
441,TACUSDT,early_warning,False,cancel_rise,,1687,0.022326,0.022326,2026-05-03T07:33:30.899941+00:00,10,10.0,10.0,0.02210274,0.022549259999999998,49.36464275328979,49.36464275328979,6,closed,sl_hit,0.022567,2026-05-03T07:41:44.192334+00:00,-10.0,0,71.49853369124035,21.0,57.95793624750775,0.17747318176979068,0.40755571183772754,0.0,6.0,0.7692937467096811,2.0,-43.10665844119311,0.01360328292562632,0.0,0.38028169014083507,0.00063246,1.0,0.7375473432452373,11181770.2592,1.030927835051544,3.416149068322986,0.01360328292562632,-43.10665844119311,0.4362848371994098,-0.0758000155683645,0.00063246,-0.28898036025637563,-0.3,,,,,,,,,,,,,,,,,,,,,
442,BUSDT,early_warning,False,trend_filter_blocked,,1688,0.41371,0.41371,2026-05-03T07:33:44.594013+00:00,10,10.0,10.0,0.4095729,0.4178471,49.34689866961544,49.34689866961544,8,closed,tp_hit,0.40745,2026-05-03T07:34:43.857775+00:00,10.0,1,57.559022162833564,42.0,68.86977443423551,1.5158416681024123,0.7118581268672417,0.4199085566170149,59.0,-0.04055219160681728,7.0,-70.4141019692168,0.02424418745605474,0.0,0.584745762711905,0.0006228,-1.0,0.7751203852327448,75101331.7079,0.0,4.173106646058731,0.02424418745605474,-70.4141019692168,0.7956609681587037,-0.0758000155683645,0.0006228,0.28114707651108767,-1.0,,,,,,,,,,,,,,,,,,,,,
443,BUSDT,overheated,False,trend_filter_blocked,,1689,0.41351,0.41351,2026-05-03T07:35:30.479190+00:00,10,10.0,10.0,0.4093749,0.4176451,50.35428626834007,50.35428626834007,8,closed,sl_hit,0.41919,2026-05-03T07:35:43.909812+00:00,-10.0,0,58.8688764549142,43.0,73.10942812039305,1.4343830276456884,0.4332405857391508,0.41201558792081455,57.0,0.16943329099204252,9.0,-48.93290083170847,0.0024192865523981182,0.0,0.7200000000000129,0.0006228,-1.0,0.7637329286798179,0.0,0.0,6.197175773021615,0.0024192865523981182,-48.93290083170847,0.7881809507884672,-0.0758000155683645,0.0006228,0.28114707651108767,-1.0,,,,,,,,,,,,,,,,,,,,,
444,IRYSUSDT,early_warning,False,score_dropped,,1690,0.040444,0.040444,2026-05-03T07:38:08.634564+00:00,10,10.0,10.0,0.04003956,0.04084844,45.540992987067064,45.540992987067064,7,closed,tp_hit,0.04003,2026-05-03T07:40:14.114561+00:00,10.0,1,40.29546127736648,37.0,44.954098690139105,0.8113686443110942,1.6543733824863196,0.0,19.0,1.4334129392953898,1.0,0.6284736476840057,0.12138778442520515,0.0,0.17047817047816705,0.00017307,1.0,0.7857142857142857,0.0,0.5355852826146524,-1.5290222049084452,0.12138778442520515,0.6284736476840057,0.24428046299267442,-0.0758000155683645,0.00017307,0.3193653276055767,-1.0,,,,,,,,,,,,,,,,,,,,,
445,ZEREBROUSDT,overheated,False,score_dropped,,1691,0.026348,0.026348,2026-05-03T07:44:32.006502+00:00,10,10.0,10.0,0.02608452,0.02661148,50.1941464943064,50.1941464943064,7,closed,sl_hit,0.026626,2026-05-03T07:54:15.015624+00:00,-10.0,0,59.40502928493114,33.0,67.28062997775811,0.6529824893494061,0.0,0.0,17.0,0.03455755341343367,7.0,-65.46646411387495,0.08348195651348125,0.0,0.0,5e-05,1.0,0.770909090909091,0.0,0.7224884021598703,0.1394752714113346,0.08348195651348125,-65.46646411387495,0.3382548048891516,-0.0758000155683645,5e-05,-0.026197078423651165,0.3,,,,,,,,,,,,,,,,,,,,,
446,TAOUSDT,overheated,False,pending_duplicate,,1692,290.3,290.3,2026-05-03T07:44:56.465805+00:00,10,10.0,10.0,287.397,293.20300000000003,49.246010650530216,49.246010650530216,6,closed,tp_hit,287.2,2026-05-03T08:30:17.363530+00:00,10.0,1,60.57364491319243,56.0,69.09897649422186,0.3713392617432537,2.2974846391858836,0.0,44.0,0.23261478362930832,4.0,-63.18865106823941,0.003444771697752598,0.0,0.34523809523812987,5e-05,-0.0,0.7593220338983051,69159677.9352,0.0,0.8191884480544322,0.003444771697752598,-63.18865106823941,0.09993535013474858,-0.0758000155683645,5e-05,-0.13637138348174688,-1.0,,,,,,,,,,,,,,,,,,,,,
447,TAOUSDT,overheated,False,duplicate,,,290.3,290.3,2026-05-03T07:44:56.473867+00:00,10,10.0,10.0,287.397,293.20300000000003,49.246010650530216,49.246010650530216,6,closed,tp_hit,287.2,2026-05-03T08:30:17.379024+00:00,10.0,1,60.57364491319243,56.0,69.09897649422186,0.3713392617432537,2.2974846391858836,0.0,44.0,0.23261478362930832,4.0,-63.18865106823941,0.003444771697752598,0.0,0.34523809523812987,5e-05,-0.0,0.7593220338983051,69159677.9352,0.0,0.8191884480544322,0.003444771697752598,-63.18865106823941,0.09993535013474858,-0.0758000155683645,5e-05,-0.13637138348174688,-1.0,,,,,,,,,,,,,,,,,,,,,
448,TAOUSDT,early_warning,False,score_dropped,,1693,290.45,290.45,2026-05-03T07:45:15.662358+00:00,10,10.0,10.0,287.5455,293.3545,46.17547018706069,46.17547018706069,5,closed,tp_hit,287.42,2026-05-03T08:28:17.236919+00:00,10.0,1,60.57364491319243,59.0,69.09897649422186,0.3713392617432537,1.319418930479571,0.0,29.0,0.23261478362930832,4.0,4.078484579765069,0.0034471466243981273,0.0,0.34523809523812987,5e-05,1.0,0.8017543859649123,0.0,0.3771626297577768,0.8191884480544322,0.0034471466243981273,4.078484579765069,0.09993535013474858,-0.0758000155683645,5e-05,-0.13637138348174688,-1.0,,,,,,,,,,,,,,,,,,,,,
449,TRIAUSDT,early_warning,False,score_dropped,,1694,0.043717,0.043717,2026-05-03T07:45:37.160560+00:00,10,10.0,10.0,0.04327983,0.04415417,47.06068875417335,47.06068875417335,7,closed,tp_hit,0.043113,2026-05-03T07:47:14.481156+00:00,10.0,1,64.29020058005139,22.0,64.5905513126421,0.8289008589682477,0.048345917361592196,0.0,18.0,-0.2385381972872135,0.0,-65.45280421149653,0.002288093903376083,0.0,1.9999999999992697,5e-05,1.0,0.7705882352941176,0.0,0.627885503231767,1.9190411789395079,0.002288093903376083,-65.45280421149653,0.38518321316482035,-0.0758000155683645,5e-05,0.010997022954912934,-0.3,,,,,,,,,,,,,,,,,,,,,
450,ZBTUSDT,early_warning,False,score_dropped,,1695,0.1858,0.1858,2026-05-03T07:47:14.085326+00:00,10,10.0,10.0,0.183942,0.187658,46.76021164918279,46.76021164918279,6,closed,tp_hit,0.18392,2026-05-03T08:45:48.497038+00:00,10.0,1,62.95541790446788,15.0,66.27578755975372,0.35314096925339133,1.091937793811758,0.0,14.0,-0.04348398128013975,3.0,-34.05395760088341,0.005384594674641252,0.0,0.6363636363635217,5e-05,0.7278655304476872,0.74,11135443.7958,0.6120348805719655,0.8797653958944338,0.005384594674641252,-34.05395760088341,0.12643330802737957,0.03702044166663475,5e-05,0.0005019267379452922,-1.0,,,,,,,,,,,,,,,,,,,,,
451,INJUSDT,overheated,False,score_dropped,,1696,3.764,3.764,2026-05-03T07:49:32.842316+00:00,10,10.0,10.0,3.7263599999999997,3.80164,47.76463844171749,47.76463844171749,7,closed,tp_hit,3.721,2026-05-03T09:32:21.198634+00:00,10.0,1,66.69031240607579,3.0,69.33905454383223,0.20338859996385997,2.6142717245487637,0.6317651058911824,15.0,0.010612805975126122,4.0,-0.6491068910291509,0.02657101102696665,0.0,0.0,1.027e-05,-0.0,0.7250123447411139,0.0,0.21299254526091607,0.9932885906040247,0.02657101102696665,-0.6491068910291509,0.07701279247096973,0.03702044166663475,1.027e-05,-0.04640071629175476,-1.0,,,,,,,,,,,,,,,,,,,,,
452,ALGOUSDT,early_warning,False,score_dropped,,1697,0.11733,0.11733,2026-05-03T07:50:59.116907+00:00,10,10.0,10.0,0.1161567,0.1185033,45.76520974400768,45.76520974400768,7,closed,sl_hit,0.11856,2026-05-03T08:22:46.900932+00:00,-10.0,0,70.37479743076491,48.0,60.04543111044189,0.2157393520076648,0.07442806893588355,0.0,20.0,0.16189836868320248,3.0,7.075746162531872,0.008529875890302489,0.0,0.058823529411827134,0.0,1.0,0.6686959817628335,0.0,0.0511508951406688,1.610529050134211,0.008529875890302489,7.075746162531872,0.1502987045150122,0.03702044166663475,-5.934e-05,0.4252684071609473,1.0,,,,,,,,,,,,,,,,,,,,,
453,ZECUSDT,early_warning,False,already_open,,1698,386.06,386.06,2026-05-03T07:54:57.485385+00:00,10,10.0,10.0,382.1994,389.9206,46.030055597833574,46.030055597833574,6,closed,sl_hit,390.22,2026-05-03T09:29:21.098511+00:00,-10.0,0,59.412430098096905,25.0,64.17250065611799,0.19201452925962556,0.0,0.0,22.0,-0.03689426219060565,3.0,-66.28245570989748,0.0025907742528831186,0.0,1.7142857142859462,5.64e-05,1.0,0.6186187195180811,0.0,0.14526588845655053,-0.2557478687677626,0.0025907742528831186,-66.28245570989748,0.08392984370626143,0.03702044166663475,5.64e-05,0.0005450288865292398,-1.0,,,,,,,,,,,,,,,,,,,,,
454,ZECUSDT,early_warning,False,duplicate,,,386.06,386.06,2026-05-03T07:54:57.495107+00:00,10,10.0,10.0,382.1994,389.9206,46.030055597833574,46.030055597833574,6,closed,sl_hit,390.22,2026-05-03T09:29:21.083582+00:00,-10.0,0,59.412430098096905,25.0,64.17250065611799,0.19201452925962556,0.0,0.0,22.0,-0.03689426219060565,3.0,-66.28245570989748,0.0025907742528831186,0.0,1.7142857142859462,5.64e-05,1.0,0.6186187195180811,0.0,0.14526588845655053,-0.2557478687677626,0.0025907742528831186,-66.28245570989748,0.08392984370626143,0.03702044166663475,5.64e-05,0.0005450288865292398,-1.0,,,,,,,,,,,,,,,,,,,,,
