id,symbol,signal_type,close_reason,signal_price,entry_price,price_change_at_entry,entry_ts,entry_delay_sec,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,min_score_at_entry,entry_mode,triggered_count,status,exit_price,exit_ts,pnl_pct,ml_label,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,ml_proba_at_signal
11,ENJUSDT,overheated,sl_hit,0.052983,0.053007,0.04529754827019279,2026-05-03T18:09:20.613038+00:00,30,10,10.0,10.0,0.05247693,0.05353707,51.7978566075267,42.0,45.0,direct,7,closed,0.053558,2026-05-03T18:39:27.477328+00:00,-10.39485350991384,0,0.053383,0.053525,,2026-05-03T18:24:21.757806+00:00,2026-05-03T18:39:22.468777+00:00,,74.12249107479204,8.0,75.37286941871935,0.39864307567329854,2.3492218570449315,0.2898750146248792,20.0,0.07661034482465473,4.0,-37.91683354501977,0.0018874869055614805,0.0,0.9852941176469433,0.0,0.0,0.0,1.2458916150730086,0.0018874869055614805,-37.91683354501977,0.09415753152244956,-0.00155863,0.0,0.3,-1.0,0.7891891891891891,0.09539748198212337,"{""asks"":[[0.052989,7156.0],[0.052995,486.4],[0.052996,207.0],[0.052998,1426.4],[0.053,141.6],[0.053001,1883.9],[0.053002,457.5],[0.053003,457.5],[0.053004,1426.4],[0.053005,599.1]],""bids"":[[0.052988,331.4],[0.05298,1568.0],[0.052976,457.5],[0.052975,599.1],[0.052974,457.5],[0.052973,457.5],[0.052972,457.5],[0.052971,457.5],[0.05297,2902.2],[0.052969,457.5]]}",431.51,754.74,-0.272483,0.19,0.05297,153.73,0.052989,379.19,0.3034271916400886,-1.2608671515030352,-2.699265778190853,0.0,0.0,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.24105182301739,0.33975637216876653,0.2,
12,EDGEUSDT,overheated,tp_hit,1.2134,1.212,-0.11537827591891114,2026-05-03T18:09:53.549934+00:00,30,10,10.0,10.0,1.19988,1.2241199999999999,45.333333333333336,39.7,45.0,direct,7,closed,1.1998,2026-05-03T19:41:32.483908+00:00,10.066006600660058,1,1.2075,1.2036,1.2024,2026-05-03T18:24:54.090960+00:00,2026-05-03T18:39:54.474027+00:00,2026-05-03T19:09:55.241956+00:00,49.52203861738509,17.0,76.40799558639452,0.6635286418123699,2.6957540550736554,0.6264629536663449,40.0,-0.25825103257448645,4.0,,0.0082450426680949,0.0,21.00000000000222,0.00017097,0.0,0.0,-0.1481359558884062,0.0082450426680949,,0.09415753152244956,0.00017097,0.0,-0.3,-1.0,0.7558139534883721,0.19501044260461242,"{""asks"":[[1.2124,5.0],[1.2127,101.0],[1.2128,100.0],[1.2129,105.0],[1.213,82.0],[1.2131,63.0],[1.2132,73.0],[1.2133,125.0],[1.2134,127.0],[1.2135,63.0]],""bids"":[[1.2121,281.0],[1.212,36.0],[1.2119,101.0],[1.2118,131.0],[1.2117,276.0],[1.2116,695.0],[1.2115,103.0],[1.2114,123.0],[1.2113,117.0],[1.2112,138.0]]}",2424.53,1023.85,0.406185,2.47,1.2106,946.69,1.2143,732.22,-0.7773823306823916,0.05107403760789245,1.2008302457916358,0.0,0.0,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.30422256085625,0.33975637216876653,0.2,
13,PENDLEUSDT,overheated,sl_hit,1.5917,1.5945,0.1759125463341167,2026-05-03T18:10:14.465421+00:00,30,10,10.0,10.0,1.578555,1.6104450000000001,47.42260504238244,47.0,45.0,direct,7,closed,1.6108,2026-05-03T18:27:30.407476+00:00,-10.222640326121029,0,1.6078,,,2026-05-03T18:25:15.371259+00:00,,,64.24061224578594,9.0,69.35729010620958,0.21257202652874932,3.9329328161483974,0.5567983397914704,24.0,0.0037767352148841736,1.0,-6.920856063928292,0.006283183060537778,0.0,0.0,0.0001,0.0,0.0,0.42442670720891473,0.006283183060537778,-6.920856063928292,0.09415753152244956,0.0001,0.0,-1.0,-1.0,0.790566037735849,0.09204058646180913,"{""asks"":[[1.5951,38.0],[1.5952,17.0],[1.5953,43.0],[1.5954,33.0],[1.5955,37.0],[1.5956,169.0],[1.5957,234.0],[1.5958,167.0],[1.5959,293.0],[1.596,368.0]],""bids"":[[1.595,4.0],[1.5949,8.0],[1.5948,61.0],[1.5947,8.0],[1.5946,110.0],[1.5945,412.0],[1.5944,133.0],[1.5943,481.0],[1.5942,1264.0],[1.5941,157.0]]}",4205.78,2232.49,0.306494,0.63,1.5942,2015.07,1.5967,1850.58,0.09949021325285727,1.2667099566313926,1.41964316492481,0.0,0.0,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.30422256085625,0.33975637216876653,0.2,
14,PARTIUSDT,overheated,tp_hit,0.04779,0.04766,-0.27202343586523997,2026-05-03T18:10:25.502827+00:00,30,10,10.0,10.0,0.0471834,0.0481366,45.048677561479195,40.9,45.0,direct,6,closed,0.04712,2026-05-03T18:24:41.024121+00:00,11.330255979857299,1,,,,,,,70.57247605303814,27.0,64.61615110767175,0.4505805922172149,17.831613583210814,0.35789600497067336,72.0,0.021205887118003044,0.0,-12.629149002417247,0.0836470096194027,0.0,0.0,0.0,8089205.0979,1.7674616695059568,4.9194991055456185,0.0836470096194027,-12.629149002417247,0.09415753152244956,-0.00074212,0.0,-1.0,-0.0,0.7864130434782608,0.2508918303862693,"{""asks"":[[0.04755,2413.0],[0.04756,2413.0],[0.04757,6916.0],[0.04758,2413.0],[0.04759,2685.0],[0.0476,1232.0],[0.04761,3752.0],[0.04762,616.0],[0.04763,1232.0],[0.04764,1232.0]],""bids"":[[0.04754,137.0],[0.04752,116.0],[0.04751,618.0],[0.0475,1348.0],[0.04749,5435.0],[0.04748,1348.0],[0.04747,1848.0],[0.04746,2236.0],[0.04745,3026.0],[0.04744,5564.0]]}",1028.91,1185.07,-0.070531,2.1,0.04739,906.9,0.04757,328.99,0.7261550787177615,4.9715449713694415,-1.0142311246040414,0.0,0.0,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.30422256085625,0.33975637216876653,0.2,
15,MERLUSDT,overheated,sl_hit,0.03756,0.03754,-0.05324813631524527,2026-05-03T18:10:57.370882+00:00,30,10,10.0,10.0,0.0371646,0.037915399999999995,46.68096880811873,39.9,45.0,direct,6,closed,0.03792,2026-05-03T18:31:13.243730+00:00,-10.12253596164106,0,0.03788,,,2026-05-03T18:25:58.147223+00:00,,,79.10405698773597,4.0,72.15954275442914,0.8154333172017377,2.395649348421812,0.13741076555914233,11.0,0.40634384837493387,1.0,-24.925355283903095,0.07984031936126496,0.0,0.0,0.0,0.0,0.4815409309791508,5.446378439079181,0.07984031936126496,-24.925355283903095,0.09415753152244956,-7.759e-05,-0.4369976604674153,-0.3,-0.0,0.7439024390243902,0.27812670990745736,"{""asks"":[[0.03757,184.4],[0.03758,3167.7],[0.03759,5423.8],[0.0376,1000.0],[0.03761,1156.8],[0.03762,1544.5],[0.03763,4426.1],[0.03764,1000.0],[0.03765,5139.4],[0.03766,4464.7]],""bids"":[[0.03755,4120.0],[0.03753,977.2],[0.03752,2453.6],[0.03751,4093.4],[0.0375,2001.4],[0.03749,2420.2],[0.03748,11928.4],[0.03747,6112.3],[0.03746,3699.3],[0.03745,15068.5]]}",1981.76,1034.9,0.31388,5.32,0.03745,564.32,0.03776,349.48,0.6436114000435534,1.0649277065662424,-1.3885134192859274,0.0,-3.9370039370059056,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.30422256085625,0.33975637216876653,0.2,
16,XMRUSDT,overheated,tp_hit,395.42,395.67,0.06322391381316068,2026-05-03T18:11:39.152365+00:00,30,10,10.0,10.0,391.7133,399.6267,50.37652439492549,32.4,45.0,direct,7,closed,391.5,2026-05-03T19:50:18.360838+00:00,10.539085601637767,1,396.17,393.51,395.37,2026-05-03T18:26:39.645686+00:00,2026-05-03T18:41:40.105851+00:00,2026-05-03T19:11:41.447032+00:00,54.38160692304182,21.0,67.15989812687113,0.4748835876826362,2.2769805624715347,0.5510696330716358,77.0,0.37552452760272015,1.0,-51.97522074979206,0.002528924574822256,0.0,0.19760479041915027,0.0001,0.0,0.8930393957950602,0.32454361054767483,0.002528924574822256,-51.97522074979206,0.09415753152244956,0.0001,-0.2757399351623343,-0.3,-0.0,0.7776470588235294,0.13911252169538516,"{""asks"":[[395.73,0.02],[395.75,0.02],[395.77,0.02],[395.8,0.02],[395.81,0.02],[395.85,1.04],[395.88,2.36],[395.89,0.82],[395.9,1.87],[395.91,1.0]],""bids"":[[395.68,4.38],[395.67,0.42],[395.66,0.4],[395.65,3.73],[395.64,12.53],[395.62,0.36],[395.6,1.21],[395.58,1.68],[395.57,3.04],[395.56,1.52]]}",11580.13,2846.41,0.605392,1.26,395.64,4957.37,395.94,989.85,-0.28572315903625944,-0.16073466697228064,1.1105513819452655,0.0,-2.0701966780270626,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.30422256085625,0.33975637216876653,0.2,
17,PNUTUSDT,overheated,sl_hit,0.05863,0.05861,-0.03411222923417906,2026-05-03T18:12:00.672229+00:00,30,10,10.0,10.0,0.0580239,0.0591961,45.90721692136065,38.3,45.0,direct,7,closed,0.0592,2026-05-03T18:34:37.000664+00:00,-10.066541545811297,0,0.05883,,,2026-05-03T18:27:01.805832+00:00,,,66.75529394494478,7.0,63.35502357180923,0.11611042653645949,1.841359566998564,0.0,4.0,0.02386689379819435,1.0,0.5335464822681101,0.01705756929638049,0.0,0.0,3.097e-05,0.0,0.06827103601296872,1.1216566005176838,0.01705756929638049,0.5335464822681101,0.09415753152244956,3.097e-05,0.20562252446466064,-1.0,1.0,0.6922053556199972,0.11473976337078404,"{""asks"":[[0.05861,5971.0],[0.05862,24946.0],[0.05863,43814.0],[0.05864,20628.0],[0.05865,17688.0],[0.05866,16727.0],[0.05867,24767.0],[0.05868,29509.0],[0.05869,22091.0],[0.0587,18439.0]],""bids"":[[0.0586,403.0],[0.05859,20755.0],[0.05858,17314.0],[0.05857,26890.0],[0.05856,32165.0],[0.05855,55759.0],[0.05854,21525.0],[0.05853,16842.0],[0.05852,28045.0],[0.05851,22222.0]]}",14164.36,13172.9,0.036268,1.71,0.05848,9567.39,0.05872,9521.1,-0.2491726025780198,0.1646039043044375,-0.2970873118178795,0.0,1.8257418583505538,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.30422256085625,0.33975637216876653,0.3333333333333333,
18,REDUSDT,overheated,tp_hit,0.1369,0.13686,-0.02921840759677465,2026-05-03T18:13:25.113161+00:00,30,10,10.0,10.0,0.1354914,0.1382286,48.20610142992934,40.6,45.0,direct,8,closed,0.13538,2026-05-04T00:07:29.459633+00:00,10.813970480783349,1,0.1373,0.13671,0.13623,2026-05-03T18:28:26.822027+00:00,2026-05-03T18:43:27.553792+00:00,2026-05-03T19:13:28.782852+00:00,64.53173353962407,5.0,70.67253812461452,0.21090818149009233,1.581580281246248,0.0,2.0,0.0716032892834125,7.0,-42.27964707520792,0.014610271020521766,0.0,0.07142857142844398,0.0,0.0,0.2196193265007282,0.7875174799440755,0.014610271020521766,-42.27964707520792,0.09415753152244956,-0.00036709,0.1092261746652404,-1.0,1.0,0.5480501451895734,0.08396174957816373,"{""asks"":[[0.13691,464.0],[0.13692,1413.0],[0.13695,455.0],[0.13696,1.0],[0.13697,168.0],[0.13698,624.0],[0.13699,544.0],[0.137,231.0],[0.13701,616.0],[0.13702,158.0]],""bids"":[[0.13687,1863.0],[0.13684,453.0],[0.13683,1781.0],[0.13682,200.0],[0.13681,448.0],[0.1368,547.0],[0.13679,170.0],[0.13678,615.0],[0.13677,543.0],[0.13676,1135.0]]}",1061.02,640.15,0.247402,2.92,0.13669,400.5,0.13692,193.47,-0.5479092754314803,-1.3203553430168968,-2.7834283952032854,0.0,1.3284223283101433,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.40210672500147,0.33975637216876653,0.3333333333333333,
19,CHIPUSDT,overheated,sl_hit,0.05976,0.05976,0.0,2026-05-03T18:19:54.991269+00:00,30,10,10.0,10.0,0.0591624,0.060357600000000004,47.73251340315751,47.7,45.0,direct,7,closed,0.06038,2026-05-03T19:16:08.512925+00:00,-10.374832663989332,0,0.05998,0.05978,,2026-05-03T18:34:56.486592+00:00,2026-05-03T18:49:57.292462+00:00,,65.44190277053035,7.0,70.08869734370668,0.2644165159620211,5.111913545962419,0.6283604806905779,22.0,-0.1441894479465181,0.0,-0.0015642394016288168,0.01673500125513022,0.0,0.33333333333317916,0.0,0.0,0.3526448362720434,0.302114803625377,0.01673500125513022,-0.0015642394016288168,0.0816443840236401,-0.0014137,0.02058351158906284,0.3,-0.0,0.5927125662048177,0.10714027051273572,"{""asks"":[[0.05978,1680.0],[0.05979,11380.0],[0.0598,11120.0],[0.05981,15310.0],[0.05982,19130.0],[0.05983,18790.0],[0.05984,23760.0],[0.05985,24550.0],[0.05986,13480.0],[0.05987,18830.0]],""bids"":[[0.05977,6920.0],[0.05976,15810.0],[0.05975,9490.0],[0.05974,20310.0],[0.05973,32940.0],[0.05972,26750.0],[0.05971,13920.0],[0.0597,14440.0],[0.05969,26050.0],[0.05968,24160.0]]}",11393.8,9455.45,0.09297,1.67,0.05973,1967.51,0.05989,1787.12,0.12613514699980888,0.6346812456582847,2.5518557960828043,0.0,-0.5688814605230207,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.71065567201187,0.33975637216876653,0.3333333333333333,
20,AXLUSDT,overheated,sl_hit,0.07326,0.0733,0.05460005460005237,2026-05-03T18:25:41.264488+00:00,30,10,10.0,10.0,0.072567,0.074033,46.99368189715837,42.5,45.0,direct,6,closed,0.07404,2026-05-03T19:40:45.862049+00:00,-10.095497953615151,0,0.07321,0.07297,0.07291,2026-05-03T18:40:42.493354+00:00,2026-05-03T18:55:43.047039+00:00,2026-05-03T19:25:44.606761+00:00,57.72604227197793,33.0,66.11465849712233,0.21812313596518657,8.157746181573732,0.0,8.0,-0.03285143086086634,2.0,11.320581566350823,0.013649082099223537,0.0,0.49999999999965306,0.0,0.0,0.10931948619842939,0.0,0.013649082099223537,11.320581566350823,0.0816443840236401,-0.00045782,-0.1086463153925423,-1.0,1.0,0.8092936802973978,0.10277037657817883,"{""asks"":[[0.07326,3575.0],[0.07327,6145.0],[0.07328,7084.0],[0.07329,9924.0],[0.0733,10135.0],[0.07331,14352.0],[0.07332,9147.0],[0.07333,8993.0],[0.07334,15346.0],[0.07335,13435.0]],""bids"":[[0.07325,816.0],[0.07324,138.0],[0.07323,7084.0],[0.07322,3089.0],[0.07321,3089.0],[0.0732,5537.0],[0.07319,3089.0],[0.07318,11095.0],[0.07317,7954.0],[0.07316,8582.0]]}",3694.14,7194.68,-0.32148,1.37,0.07309,979.55,0.07334,1125.48,0.11824731839063424,0.32459778366473635,-0.10548637588499403,0.0,-1.1399244899716516,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.71065567201187,0.33975637216876653,0.42857142857142855,
21,NAORISUSDT,early_warning,tp_hit,0.124516,0.124516,0.0,2026-05-03T18:26:44.495599+00:00,30,10,10.0,10.0,0.12327084,0.12576116,46.987730227342574,47.0,45.0,direct,6,closed,0.123123,2026-05-03T18:28:45.359942+00:00,11.187317292556822,1,,,,,,,59.71017008339582,91.0,72.82448487965148,1.7906147905220053,1.2159541328326358,0.0,9.0,-0.34076392181674325,2.0,-65.71490132449301,0.01847367300795191,0.0,1.447852760736143,6.324e-05,36401760.0879,0.0,6.053930499884065,0.01847367300795191,-65.71490132449301,0.0816443840236401,6.324e-05,-0.04002180675367989,1.0,-0.0,0.7536068828590338,0.6191389874334229,"{""asks"":[[0.124667,840.0],[0.12468,50.0],[0.12472,50.0],[0.124746,1320.0],[0.124748,140.0],[0.124749,180.0],[0.124757,180.0],[0.124758,140.0],[0.12476,50.0],[0.124767,1310.0]],""bids"":[[0.124539,970.0],[0.124538,290.0],[0.12453,290.0],[0.124527,4770.0],[0.124483,410.0],[0.124475,10.0],[0.124474,290.0],[0.12447,460.0],[0.124469,140.0],[0.124463,490.0]]}",1011.08,531.38,0.310995,10.27,0.124527,593.99,0.124746,164.66,-1.634561941586027,-0.8321495618477656,-1.1583308976214626,2.340509839542601,1.052304359647439,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.71065567201187,0.33975637216876653,0.5,
22,BEATUSDT,overheated,tp_hit,0.59332,0.59342,0.016854311332837085,2026-05-03T18:28:06.699009+00:00,30,10,10.0,10.0,0.5874858,0.5993542,45.71412371708363,29.0,45.0,direct,6,closed,0.58696,2026-05-03T18:46:38.432463+00:00,10.886050352195598,1,0.58934,,,2026-05-03T18:43:08.297264+00:00,,,59.796856300621634,16.0,67.65388741989531,0.12269469431678502,1.5546189553833276,0.0,6.0,-0.0129079243151029,1.0,26.48087509634432,0.0016849341612086895,0.0,0.0,5e-05,0.0,0.03371998920959974,1.0477794220203676,0.0016849341612086895,26.48087509634432,0.0816443840236401,5e-05,-0.029135737859277276,-1.0,1.0,0.5878916521224955,0.1230685197965704,"{""asks"":[[0.59354,82.0],[0.59357,33.0],[0.59361,27.0],[0.59363,134.0],[0.59366,134.0],[0.59369,134.0],[0.5937,50.0],[0.59372,130.0],[0.59374,50.0],[0.59375,130.0]],""bids"":[[0.59338,82.0],[0.59335,227.0],[0.59327,14.0],[0.59325,13.0],[0.59317,22.0],[0.59316,27.0],[0.59315,134.0],[0.59313,22.0],[0.59312,27.0],[0.59311,134.0]]}",416.45,536.68,-0.126139,2.7,0.59335,134.69,0.59392,232.22,-0.7047313271662907,1.4235898864975274,-0.12771951007211865,0.0,-1.1729828476705502,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.71065567201187,0.33975637216876653,0.5,
23,GENIUSUSDT,early_warning,tp_hit,0.6186,0.6183,-0.04849660523764597,2026-05-03T18:28:48.786260+00:00,30,10,10.0,10.0,0.6121169999999999,0.624483,47.39437643151351,46.4,45.0,direct,7,closed,0.6093,2026-05-03T18:48:34.575221+00:00,14.556040756914133,1,0.617,,,2026-05-03T18:43:49.465113+00:00,,,73.3663210138211,18.0,72.73512273890894,1.4559849952847643,0.6357553008391823,0.24140212490841712,30.0,0.3624621712889375,5.0,14.900154188543748,0.04849268568657027,0.0,0.23684210526315944,5e-05,9192201.3229,1.9110378912685428,4.303797468354425,0.04849268568657027,14.900154188543748,0.0816443840236401,5e-05,2.5325264418060605,-0.3,-0.0,0.7549618320610687,0.28424103493704417,"{""asks"":[[0.6189,243.0],[0.619,534.0],[0.6191,177.0],[0.6192,346.0],[0.6193,331.0],[0.6194,1314.0],[0.6195,813.0],[0.6196,1833.0],[0.6197,222.0],[0.6198,493.0]],""bids"":[[0.6187,170.0],[0.6185,207.0],[0.6184,457.0],[0.6183,240.0],[0.6182,275.0],[0.6181,8539.0],[0.618,683.0],[0.6179,238.0],[0.6178,162.0],[0.6177,361.0]]}",7004.4,3906.16,0.283967,3.23,0.6181,5277.96,0.62,3851.44,1.8953473939732133,0.5529152392717187,2.368131999408422,0.0,2.5547565734149225,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.71065567201187,0.33975637216876653,0.5,
24,PENGUUSDT,overheated,sl_hit,0.009759,0.009747,-0.12296341838302959,2026-05-03T18:29:11.576199+00:00,30,10,10.0,10.0,0.00964953,0.009844470000000001,51.13298930682954,51.1,45.0,direct,8,closed,0.009846,2026-05-03T19:33:16.924839+00:00,-10.156971375807952,0,0.00976,0.009774,0.009812,2026-05-03T18:44:13.250746+00:00,2026-05-03T18:59:14.572661+00:00,2026-05-03T19:29:11.744105+00:00,63.53725974515746,6.0,72.37867569269787,0.2331363086505302,2.03360186081584,0.6209558204661281,63.0,-0.02268491892103085,6.0,-3.972139375058872,0.010246426558730112,0.0,0.0,5e-05,0.0,0.4425689584190987,0.3399958788378327,0.010246426558730112,-3.972139375058872,0.0816443840236401,5e-05,-0.006932114215174842,0.3,-0.0,0.7770083102493175,0.07358787295279391,"{""asks"":[[0.009747,16150.0],[0.009748,60470.0],[0.009749,263960.0],[0.00975,607150.0],[0.009751,536560.0],[0.009752,486650.0],[0.009753,897200.0],[0.009754,364960.0],[0.009755,404390.0],[0.009756,244550.0]],""bids"":[[0.009746,33920.0],[0.009745,138460.0],[0.009744,188560.0],[0.009743,484040.0],[0.009742,347530.0],[0.009741,500600.0],[0.00974,571890.0],[0.009739,377970.0],[0.009738,418680.0],[0.009737,707580.0]]}",36713.26,37858.61,-0.015359,1.03,0.009736,12478.44,0.009753,8750.39,0.08169769998754493,-0.11983888311324681,-2.2980362979856532,0.0,0.24704826343615727,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.85371698161585,0.33975637216876653,0.4444444444444444,
25,LABUSDT,overheated,sl_hit,2.40751,2.40751,0.0,2026-05-03T18:29:34.439491+00:00,30,10,10.0,10.0,2.3834348999999997,2.4315851,61.99539185652768,62.0,45.0,direct,8,closed,2.44054,2026-05-03T18:30:00.097638+00:00,-13.719569181436471,0,,,,,,,78.23547335583683,55.0,68.98404398287128,9.90085396828188,1.826063191559971,0.0,45.0,3.4091072745217974,4.0,-65.98398400245416,0.11712276708766443,0.0,0.06160965429634406,0.00116108,697517574.2674,0.0,34.55638278352636,0.11712276708766443,-65.98398400245416,0.0816443840236401,0.00116108,-0.16792231657723422,-1.0,-0.0,0.7227343799232971,2.2795632411040256,"{""asks"":[[2.42836,22.0],[2.4284,31.0],[2.42842,3.0],[2.42905,1.0],[2.43,1.0],[2.43039,21.0],[2.43078,35.0],[2.43082,7.0],[2.43093,9.0],[2.43106,7.0]],""bids"":[[2.42563,20.0],[2.42562,47.0],[2.42557,35.0],[2.42489,24.0],[2.42481,3.0],[2.42478,21.0],[2.42477,441.0],[2.42397,1.0],[2.42389,1.0],[2.42388,1.0]]}",1440.4,332.88,0.624564,11.25,2.42477,1069.32,2.43214,600.74,1.4153719114069188,-0.6221156623521981,2.0129500159779914,-2.07683956386449,0.5341972786320794,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,69.85371698161585,0.33975637216876653,0.4444444444444444,
26,BIOUSDT,overheated,sl_hit,0.06149,0.06134,-0.24394210440722763,2026-05-03T18:30:57.084785+00:00,30,10,10.0,10.0,0.0607266,0.0619534,50.81071543971773,44.2,45.0,direct,8,closed,0.06197,2026-05-03T18:38:32.944496+00:00,-10.270622758395804,0,,,,,,,64.10860747532203,23.0,65.86353932193119,0.8429512262935529,2.339124673464023,0.4555142209463468,77.0,0.3886105545942188,4.0,-0.9977498226629298,0.016264129462475505,0.0,0.07999999999999667,0.0,104482613.1855,0.0,2.2129086336965664,0.016264129462475505,-0.9977498226629298,-0.0884333947877736,-0.00089629,0.43164742828574265,-1.0,-1.0,0.7611538461538462,0.33752451518759063,"{""asks"":[[0.06126,4158.0],[0.06127,2520.0],[0.06128,5129.0],[0.06129,32199.0],[0.0613,27350.0],[0.06131,25278.0],[0.06132,14381.0],[0.06133,14301.0],[0.06134,26571.0],[0.06135,25679.0]],""bids"":[[0.06125,1296.0],[0.06124,379.0],[0.06123,19523.0],[0.06122,17452.0],[0.06121,16795.0],[0.0612,37576.0],[0.06119,31355.0],[0.06118,36332.0],[0.06117,24309.0],[0.06116,25992.0]]}",12912.12,10887.45,0.085072,1.63,0.0611,6125.09,0.06144,5442.17,-0.08595776055534102,0.11887765278475357,0.6570194416207495,-2.0517580153660573,2.3791560966113288,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.92369156571894,0.33975637216876653,0.45454545454545453,
27,FARTCOINUSDT,early_warning,sl_hit,0.20325,0.20319,-0.02952029520294059,2026-05-03T18:31:19.157138+00:00,30,10,10.0,10.0,0.2011581,0.2052219,45.80786962955424,34.1,45.0,direct,7,closed,0.2053,2026-05-03T20:26:41.633618+00:00,-10.384369309513266,0,0.20362,0.20362,0.2041,2026-05-03T18:46:19.951832+00:00,2026-05-03T19:01:20.894063+00:00,2026-05-03T19:31:22.014893+00:00,57.89054052891744,5.0,71.58462016702411,0.45676066316044994,0.3856049007864327,0.6329438465810987,23.0,0.1408081694911614,7.0,-62.933500345797036,0.004921623151320225,0.0,0.07317073170732367,5e-05,0.0,0.2861795036265837,-0.06879944960440378,0.004921623151320225,-62.933500345797036,-0.0884333947877736,5e-05,0.175801530274981,-1.0,-0.0,0.25841756078354017,0.08301935099621562,"{""asks"":[[0.20319,504.0],[0.2032,536.0],[0.20321,2364.0],[0.20322,6473.0],[0.20323,2262.0],[0.20324,5750.0],[0.20325,2449.0],[0.20326,9641.0],[0.20327,4936.0],[0.20328,6615.0]],""bids"":[[0.20316,4762.0],[0.20315,9296.0],[0.20314,3611.0],[0.20313,8643.0],[0.20312,14159.0],[0.20311,47496.0],[0.2031,48267.0],[0.20309,7161.0],[0.20308,4956.0],[0.20307,3507.0]]}",30844.0,8440.92,0.570272,1.48,0.203,12256.73,0.20335,7694.76,-0.434802892466206,-0.3526940024298754,-0.2943817393150747,0.0,2.109636885152545,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.92369156571894,0.33975637216876653,0.45454545454545453,
28,ZEREBROUSDT,overheated,sl_hit,0.025535,0.025504,-0.12140199725866371,2026-05-03T18:33:59.542546+00:00,30,10,10.0,10.0,0.025248959999999997,0.02575904,49.626557781138345,34.0,45.0,direct,7,closed,0.025773,2026-05-03T18:42:40.597511+00:00,-10.547365119197064,0,,,,,,,55.85712235136845,33.0,62.92524015148167,0.664011114679695,1.8445762674939434,0.0,16.0,0.06374326974525876,4.0,-39.88423390985729,0.03134059390425865,0.0,0.11764705882354742,5e-05,0.0,0.33793076348775697,-0.3737735555209425,0.03134059390425865,-39.88423390985729,-0.0884333947877736,5e-05,0.07161807444443682,1.0,1.0,0.7280155642023347,0.1798862755820949,"{""asks"":[[0.025525,1218.0],[0.025527,1.0],[0.025528,718.0],[0.025531,212.0],[0.025535,516.0],[0.025536,216.0],[0.025543,877.0],[0.025544,225.0],[0.02555,857.0],[0.025551,4425.0]],""bids"":[[0.025511,512.0],[0.025507,512.0],[0.025506,640.0],[0.025504,216.0],[0.025497,512.0],[0.025496,216.0],[0.025494,3922.0],[0.025493,572.0],[0.025492,5478.0],[0.025488,216.0]]}",326.24,236.66,0.15914,5.49,0.025492,139.65,0.025558,500.45,1.875446159968815,0.33316045257171334,-0.4822637516009852,0.0,1.0988843771293484,0.39462209116461583,-0.00038152648748009436,-0.5922057183831727,70.92369156571894,0.33975637216876653,0.38461538461538464,
